file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ApplePayAuthorizationResponse.java,org.whispersystems.textsecuregcm.entities.ApplePayAuthorizationResponse,getId/0,false,35,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ApplePayAuthorizationResponse.java,org.whispersystems.textsecuregcm.entities.ApplePayAuthorizationResponse,getClientSecret/0,false,41,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\UsernameValidator.java,org.whispersystems.textsecuregcm.util.UsernameValidator,getCanonicalUsername/1[java.lang.String],false,23,0,2,2,0,2,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\UsernameValidator.java,org.whispersystems.textsecuregcm.util.UsernameValidator,"isValid/2[java.lang.String,org.whispersystems.textsecuregcm.util.ConstraintValidatorContext]",false,19,2,2,1,1,1,4,3,1,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\filters\ContentLengthFilterTest.java,org.whispersystems.textsecuregcm.filters.ContentLengthFilterTest,testFilter/0,false,18,3,0,0,0,1,6,10,0,2,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\VoiceVerificationConfiguration.java,org.whispersystems.textsecuregcm.configuration.VoiceVerificationConfiguration,getLocales/0,false,32,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\VoiceVerificationConfiguration.java,org.whispersystems.textsecuregcm.configuration.VoiceVerificationConfiguration,getUrl/0,false,28,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ReportMessageDynamoDbTest.java,org.whispersystems.textsecuregcm.storage.ReportMessageDynamoDbTest,setUp/0,false,34,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\ReportMessageDynamoDbTest.java,org.whispersystems.textsecuregcm.storage.ReportMessageDynamoDbTest,testStore/0,false,39,3,1,0,1,1,7,9,0,2,0,7,0,0,0,0,0,0,3,0,2,0,0,0,0,6,11,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\s3\PolicySignerTest.java,org.whispersystems.textsecuregcm.tests.s3.PolicySignerTest,testSignature/0,false,19,2,0,0,0,1,4,7,0,4,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,21,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\AccountDatabaseCrawlerRestartException.java,org.whispersystems.textsecuregcm.storage.AccountDatabaseCrawlerRestartException,AccountDatabaseCrawlerRestartException/1[java.lang.String],true,8,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\AccountDatabaseCrawlerRestartException.java,org.whispersystems.textsecuregcm.storage.AccountDatabaseCrawlerRestartException,AccountDatabaseCrawlerRestartException/1[java.lang.Exception],true,12,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\liquibase\NameableMigrationsBundle.java,org.whispersystems.textsecuregcm.liquibase.NameableMigrationsBundle,"NameableMigrationsBundle/2[java.lang.String,java.lang.String]",true,20,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\liquibase\NameableMigrationsBundle.java,org.whispersystems.textsecuregcm.liquibase.NameableMigrationsBundle,run/1[org.whispersystems.textsecuregcm.liquibase.Environment],false,30,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\liquibase\NameableMigrationsBundle.java,org.whispersystems.textsecuregcm.liquibase.NameableMigrationsBundle,initialize/1[org.whispersystems.textsecuregcm.liquibase.Bootstrap<?>],false,25,3,1,0,1,1,3,4,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,17,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\StripeConfiguration.java,org.whispersystems.textsecuregcm.configuration.StripeConfiguration,"StripeConfiguration/3[java.lang.String,byte[],java.lang.String]",true,22,3,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\StripeConfiguration.java,org.whispersystems.textsecuregcm.configuration.StripeConfiguration,getIdempotencyKeyGenerator/0,false,34,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\StripeConfiguration.java,org.whispersystems.textsecuregcm.configuration.StripeConfiguration,getApiKey/0,false,29,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\StripeConfiguration.java,org.whispersystems.textsecuregcm.configuration.StripeConfiguration,getBoostDescription/0,false,39,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\dynamic\DynamicCaptchaConfiguration.java,org.whispersystems.textsecuregcm.configuration.dynamic.DynamicCaptchaConfiguration,getSignupCountryCodes/0,false,24,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\dynamic\DynamicCaptchaConfiguration.java,org.whispersystems.textsecuregcm.configuration.dynamic.DynamicCaptchaConfiguration,setSignupCountryCodes/1[java.util.Set<java.lang.String>],false,29,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\dynamic\DynamicCaptchaConfiguration.java,org.whispersystems.textsecuregcm.configuration.dynamic.DynamicCaptchaConfiguration,getScoreFloor/0,false,33,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\SecureStorageController.java,org.whispersystems.textsecuregcm.controllers.SecureStorageController,SecureStorageController/1[org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator],true,23,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\SecureStorageController.java,org.whispersystems.textsecuregcm.controllers.SecureStorageController,getAuth/1[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount],false,31,9,3,0,3,1,4,3,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\http\FaultTolerantHttpClient.java,org.whispersystems.textsecuregcm.http.FaultTolerantHttpClient,retryableCompletionStage/1[java.util.function.Supplier<java.util.concurrent.CompletionStage<T>>],false,74,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\http\FaultTolerantHttpClient.java,org.whispersystems.textsecuregcm.http.FaultTolerantHttpClient,"sendAsync/3[java.net.http.HttpClient,java.net.http.HttpRequest,java.net.http.HttpResponse.BodyHandler<T>]",false,78,1,1,1,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\http\FaultTolerantHttpClient.java,org.whispersystems.textsecuregcm.http.FaultTolerantHttpClient,"sendAsync/2[java.net.http.HttpRequest,java.net.http.HttpResponse.BodyHandler<T>]",false,64,2,2,0,2,2,4,9,2,1,2,4,1,1,0,1,0,0,0,0,1,0,1,0,0,0,12,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\http\FaultTolerantHttpClient.java,org.whispersystems.textsecuregcm.http.FaultTolerantHttpClient,"FaultTolerantHttpClient/4[java.lang.String,java.net.http.HttpClient,org.whispersystems.textsecuregcm.configuration.RetryConfiguration,org.whispersystems.textsecuregcm.configuration.CircuitBreakerConfiguration]",true,47,5,2,1,1,2,9,15,0,3,4,9,0,0,0,1,0,0,2,1,7,2,1,0,0,1,19,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\http\FaultTolerantHttpClient.java,org.whispersystems.textsecuregcm.http.FaultTolerantHttpClient,newBuilder/0,false,43,1,5,4,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\currency\FixerClientTest.java,org.whispersystems.textsecuregcm.currency.FixerClientTest,testGetConversionsForBase/0,false,23,3,1,0,1,1,12,10,0,4,0,12,0,0,0,0,0,0,5,1,4,0,0,0,0,0,23,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\metrics\BufferPoolGauges.java,org.whispersystems.textsecuregcm.metrics.BufferPoolGauges,registerMetrics/0,false,21,2,0,0,0,2,6,8,0,1,0,6,0,0,1,0,0,0,4,0,1,0,1,0,0,0,10,9,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\metrics\BufferPoolGauges.java,org.whispersystems.textsecuregcm.metrics.BufferPoolGauges,BufferPoolGauges/0,true,19,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\limits\LeakyBucketTest.java,org.whispersystems.textsecuregcm.tests.limits.LeakyBucketTest,testLapseRate/0,false,38,3,0,0,0,1,7,9,0,5,0,7,0,0,0,0,0,1,2,3,5,2,0,0,0,0,17,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\limits\LeakyBucketTest.java,org.whispersystems.textsecuregcm.tests.limits.LeakyBucketTest,testLapseShort/0,false,52,3,0,0,0,1,5,6,0,3,0,5,0,0,0,0,0,1,2,2,3,2,0,0,0,0,13,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\limits\LeakyBucketTest.java,org.whispersystems.textsecuregcm.tests.limits.LeakyBucketTest,testFull/0,false,23,2,0,0,0,1,3,10,0,1,0,3,0,0,0,0,0,0,0,12,2,2,0,0,0,0,8,0,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\limits\LeakyBucketTest.java,org.whispersystems.textsecuregcm.tests.limits.LeakyBucketTest,testGetTimeUntilSpaceAvailable/0,false,61,3,0,0,0,3,10,16,0,6,0,10,0,0,0,0,0,2,4,9,6,4,1,0,0,1,22,0,0,false
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\layout\WebsocketEventLayout.java,org.whispersystems.websocket.logging.layout.WebsocketEventLayout,start/0,false,65,0,0,0,0,4,4,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1,0,false
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\layout\WebsocketEventLayout.java,org.whispersystems.websocket.logging.layout.WebsocketEventLayout,WebsocketEventLayout/1[org.whispersystems.websocket.logging.layout.Context],true,42,2,2,1,1,1,3,6,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,false
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\layout\WebsocketEventLayout.java,org.whispersystems.websocket.logging.layout.WebsocketEventLayout,getPresentationHeaderPrefix/0,false,76,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,false
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\layout\WebsocketEventLayout.java,org.whispersystems.websocket.logging.layout.WebsocketEventLayout,doLayout/1[org.whispersystems.websocket.logging.WebsocketEvent],false,56,1,0,0,0,2,2,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,0,false
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\layout\WebsocketEventLayout.java,org.whispersystems.websocket.logging.layout.WebsocketEventLayout,getDefaultConverterMap/0,false,51,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\SubscriptionConfiguration.java,org.whispersystems.textsecuregcm.configuration.SubscriptionConfiguration,"SubscriptionConfiguration/2[java.time.Duration,java.util.Map<java.lang.Long,org.whispersystems.textsecuregcm.configuration.SubscriptionLevelConfiguration>]",true,28,6,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,8,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\SubscriptionConfiguration.java,org.whispersystems.textsecuregcm.configuration.SubscriptionConfiguration,getLevels/0,false,37,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\SubscriptionConfiguration.java,org.whispersystems.textsecuregcm.configuration.SubscriptionConfiguration,isCurrencyListSameAcrossAllLevels/0,false,43,3,1,0,1,2,9,8,2,3,0,9,0,0,0,0,0,0,1,0,2,0,1,0,0,1,18,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\SubscriptionConfiguration.java,org.whispersystems.textsecuregcm.configuration.SubscriptionConfiguration,getBadgeGracePeriod/0,false,33,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\auth\ExternalServiceCredentialGenerator.java,org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,generateFor/1[java.lang.String],false,53,2,12,8,4,2,7,9,1,6,1,7,3,2,0,0,0,1,2,2,6,3,0,0,0,0,22,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\auth\ExternalServiceCredentialGenerator.java,org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,"ExternalServiceCredentialGenerator/4[byte[],byte[],boolean,boolean]",true,39,1,0,0,0,1,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\auth\ExternalServiceCredentialGenerator.java,org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,"ExternalServiceCredentialGenerator/3[byte[],byte[],boolean]",true,34,2,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\auth\ExternalServiceCredentialGenerator.java,org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,getMacInstance/0,false,69,0,1,1,0,2,1,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\auth\ExternalServiceCredentialGenerator.java,org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,"ExternalServiceCredentialGenerator/5[byte[],byte[],boolean,boolean,java.time.Clock]",true,45,2,0,0,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\auth\ExternalServiceCredentialGenerator.java,org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,"ExternalServiceCredentialGenerator/2[byte[],byte[]]",true,25,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\auth\ExternalServiceCredentialGenerator.java,org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,"ExternalServiceCredentialGenerator/2[byte[],boolean]",true,29,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\auth\ExternalServiceCredentialGenerator.java,org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,"getUserId/3[java.lang.String,javax.crypto.Mac,boolean]",false,64,1,2,1,1,2,4,4,2,0,3,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,7,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\auth\ExternalServiceCredentialGenerator.java,org.whispersystems.textsecuregcm.auth.ExternalServiceCredentialGenerator,"getHmac/3[byte[],byte[],javax.crypto.Mac]",false,77,1,2,2,0,2,2,9,1,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12,2,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,"getMessagesForDevice/4[java.util.UUID,long,java.lang.String,boolean]",false,64,6,6,1,5,4,6,11,1,1,4,6,0,0,0,0,0,0,0,0,1,1,1,0,0,1,25,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,removeMessageAvailabilityListener/1[org.whispersystems.textsecuregcm.storage.MessageAvailabilityListener],false,126,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,"clear/2[java.util.UUID,long]",false,85,2,4,2,2,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,"delete/3[java.util.UUID,long,java.util.UUID]",false,90,3,3,1,2,2,4,11,1,1,3,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,"addMessageAvailabilityListener/3[java.util.UUID,long,org.whispersystems.textsecuregcm.storage.MessageAvailabilityListener]",false,122,2,1,0,1,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,"MessagesManager/4[org.whispersystems.textsecuregcm.storage.MessagesDynamoDb,org.whispersystems.textsecuregcm.storage.MessagesCache,org.whispersystems.textsecuregcm.metrics.PushLatencyManager,org.whispersystems.textsecuregcm.storage.ReportMessageManager]",true,43,4,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,clear/1[java.util.UUID],false,80,2,4,2,2,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,"insert/3[java.util.UUID,long,org.whispersystems.textsecuregcm.storage.Envelope]",false,50,3,3,1,2,3,8,7,0,1,3,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,"hasCachedMessages/2[java.util.UUID,long]",false,60,1,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\MessagesManager.java,org.whispersystems.textsecuregcm.storage.MessagesManager,"persistMessages/3[java.util.UUID,long,java.util.List<org.whispersystems.textsecuregcm.storage.Envelope>]",false,106,3,3,1,2,1,12,6,0,3,3,12,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\UserRemoteConfigList.java,org.whispersystems.textsecuregcm.entities.UserRemoteConfigList,getConfig/0,false,23,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\UserRemoteConfigList.java,org.whispersystems.textsecuregcm.entities.UserRemoteConfigList,UserRemoteConfigList/0,true,17,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\UserRemoteConfigList.java,org.whispersystems.textsecuregcm.entities.UserRemoteConfigList,UserRemoteConfigList/1[java.util.List<org.whispersystems.textsecuregcm.entities.UserRemoteConfig>],true,19,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\layout\converters\DateConverter.java,org.whispersystems.websocket.logging.layout.converters.DateConverter,convert/1[org.whispersystems.websocket.logging.WebsocketEvent],false,49,1,1,0,1,1,2,4,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\logging\layout\converters\DateConverter.java,org.whispersystems.websocket.logging.layout.converters.DateConverter,start/0,false,19,2,2,0,2,6,9,22,0,3,0,9,0,0,0,2,1,0,2,2,7,2,1,0,0,0,29,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\dynamic\DynamicExperimentEnrollmentConfiguration.java,org.whispersystems.textsecuregcm.configuration.dynamic.DynamicExperimentEnrollmentConfiguration,getEnrolledUuids/0,false,29,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\dynamic\DynamicExperimentEnrollmentConfiguration.java,org.whispersystems.textsecuregcm.configuration.dynamic.DynamicExperimentEnrollmentConfiguration,getEnrollmentPercentage/0,false,33,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DonationController.java,org.whispersystems.textsecuregcm.controllers.DonationController$Anonymous1,block/0,false,162,5,9,0,9,2,9,15,1,3,0,9,0,0,0,0,0,0,0,0,2,0,3,0,0,2,7,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DonationController.java,org.whispersystems.textsecuregcm.controllers.DonationController$Anonymous1,isReleasable/0,false,177,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\BoostConfiguration.java,org.whispersystems.textsecuregcm.configuration.BoostConfiguration,"BoostConfiguration/4[long,java.time.Duration,java.util.Map<java.lang.String,java.util.List<java.math.BigDecimal>>,java.lang.String]",true,32,2,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7,1,0,false
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\BoostConfiguration.java,org.whispersystems.textsecuregcm.configuration.BoostConfiguration,getLevel/0,false,39,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
