file,class,method,variable,usage
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\websocket\WebSocketConnectionIntegrationTest.java,org.whispersystems.textsecuregcm.websocket.WebSocketConnectionIntegrationTest,testProcessStoredMessagesClientClosed/0,messageGuid,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\auth\AuthEnablementRefreshRequirementProviderTest.java,org.whispersystems.textsecuregcm.auth.AuthEnablementRefreshRequirementProviderTest$WebSocket,setup/0,requestLog,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\auth\AuthEnablementRefreshRequirementProviderTest.java,org.whispersystems.textsecuregcm.auth.AuthEnablementRefreshRequirementProviderTest$WebSocket,setup/0,request,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\auth\AuthEnablementRefreshRequirementProviderTest.java,org.whispersystems.textsecuregcm.auth.AuthEnablementRefreshRequirementProviderTest$WebSocket,setup/0,resourceConfig,6
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\auth\AuthEnablementRefreshRequirementProviderTest.java,org.whispersystems.textsecuregcm.auth.AuthEnablementRefreshRequirementProviderTest$WebSocket,setup/0,applicationHandler,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\auth\AuthEnablementRefreshRequirementProviderTest.java,org.whispersystems.textsecuregcm.auth.AuthEnablementRefreshRequirementProviderTest$WebSocket,setup/0,session,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\auth\AuthEnablementRefreshRequirementProviderTest.java,org.whispersystems.textsecuregcm.auth.AuthEnablementRefreshRequirementProviderTest$WebSocket,verifyAndGetResponse/1[org.whispersystems.textsecuregcm.auth.RemoteEndpoint],remoteEndpoint,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\auth\AuthEnablementRefreshRequirementProviderTest.java,org.whispersystems.textsecuregcm.auth.AuthEnablementRefreshRequirementProviderTest$WebSocket,verifyAndGetResponse/1[org.whispersystems.textsecuregcm.auth.RemoteEndpoint],responseBytesCaptor,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\auth\AuthEnablementRefreshRequirementProviderTest.java,org.whispersystems.textsecuregcm.auth.AuthEnablementRefreshRequirementProviderTest$WebSocket,testOnEvent/0,response,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\auth\AuthEnablementRefreshRequirementProviderTest.java,org.whispersystems.textsecuregcm.auth.AuthEnablementRefreshRequirementProviderTest$WebSocket,testOnEvent/0,message,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagesManagerTest.java,org.whispersystems.textsecuregcm.storage.MessagesManagerTest,insert/0,destinationUuid,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagesManagerTest.java,org.whispersystems.textsecuregcm.storage.MessagesManagerTest,insert/0,sourceNumber,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagesManagerTest.java,org.whispersystems.textsecuregcm.storage.MessagesManagerTest,insert/0,message,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagesManagerTest.java,org.whispersystems.textsecuregcm.storage.MessagesManagerTest,insert/0,syncMessage,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\DirectoryReconciliationResponse.java,org.whispersystems.textsecuregcm.entities.DirectoryReconciliationResponse,DirectoryReconciliationResponse/1[org.whispersystems.textsecuregcm.entities.DirectoryReconciliationResponse.Status],status,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,validate/1[java.lang.String],key,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,"LockingRateLimiter/4[org.whispersystems.textsecuregcm.redis.FaultTolerantRedisCluster,java.lang.String,int,double]",cacheCluster,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,"LockingRateLimiter/4[org.whispersystems.textsecuregcm.redis.FaultTolerantRedisCluster,java.lang.String,int,double]",leakRatePerMinute,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,"LockingRateLimiter/4[org.whispersystems.textsecuregcm.redis.FaultTolerantRedisCluster,java.lang.String,int,double]",name,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,"LockingRateLimiter/4[org.whispersystems.textsecuregcm.redis.FaultTolerantRedisCluster,java.lang.String,int,double]",bucketSize,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,"LockingRateLimiter/4[org.whispersystems.textsecuregcm.redis.FaultTolerantRedisCluster,java.lang.String,int,double]",metricRegistry,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,acquireLock/1[java.lang.String],connection,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,acquireLock/1[java.lang.String],key,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,"validate/2[java.lang.String,int]",amount,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,"validate/2[java.lang.String,int]",key,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,getLockName/1[java.lang.String],key,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,releaseLock/1[java.lang.String],connection,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\LockingRateLimiter.java,org.whispersystems.textsecuregcm.limits.LockingRateLimiter,releaseLock/1[java.lang.String],key,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\logging\RequestLogManager.java,org.whispersystems.textsecuregcm.util.logging.RequestLogManager,setRequestLoggingEnabled/1[boolean],enabled,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\CertificateExpirationGauge.java,org.whispersystems.textsecuregcm.util.CertificateExpirationGauge,CertificateExpirationGauge/1[java.security.cert.X509Certificate],certificate,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\ua\UserAgent.java,org.whispersystems.textsecuregcm.util.ua.UserAgent,"UserAgent/3[org.whispersystems.textsecuregcm.util.ua.ClientPlatform,org.whispersystems.textsecuregcm.util.ua.Semver,java.lang.String]",additionalSpecifiers,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\ua\UserAgent.java,org.whispersystems.textsecuregcm.util.ua.UserAgent,"UserAgent/3[org.whispersystems.textsecuregcm.util.ua.ClientPlatform,org.whispersystems.textsecuregcm.util.ua.Semver,java.lang.String]",version,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\ua\UserAgent.java,org.whispersystems.textsecuregcm.util.ua.UserAgent,"UserAgent/3[org.whispersystems.textsecuregcm.util.ua.ClientPlatform,org.whispersystems.textsecuregcm.util.ua.Semver,java.lang.String]",platform,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\ua\UserAgent.java,org.whispersystems.textsecuregcm.util.ua.UserAgent,"UserAgent/2[org.whispersystems.textsecuregcm.util.ua.ClientPlatform,org.whispersystems.textsecuregcm.util.ua.Semver]",version,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\ua\UserAgent.java,org.whispersystems.textsecuregcm.util.ua.UserAgent,"UserAgent/2[org.whispersystems.textsecuregcm.util.ua.ClientPlatform,org.whispersystems.textsecuregcm.util.ua.Semver]",platform,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\ua\UserAgent.java,org.whispersystems.textsecuregcm.util.ua.UserAgent,equals/1[java.lang.Object],userAgent,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\ua\UserAgent.java,org.whispersystems.textsecuregcm.util.ua.UserAgent,equals/1[java.lang.Object],o,4
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\push\RetryingApnsClient.java,org.whispersystems.textsecuregcm.push.RetryingApnsClient$ApnResult,"ApnResult/2[org.whispersystems.textsecuregcm.push.RetryingApnsClient.ApnResult.Status,java.lang.String]",reason,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\push\RetryingApnsClient.java,org.whispersystems.textsecuregcm.push.RetryingApnsClient$ApnResult,"ApnResult/2[org.whispersystems.textsecuregcm.push.RetryingApnsClient.ApnResult.Status,java.lang.String]",status,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\RateLimiters.java,org.whispersystems.textsecuregcm.limits.RateLimiters,"RateLimiters/2[org.whispersystems.textsecuregcm.configuration.RateLimitsConfiguration,org.whispersystems.textsecuregcm.redis.FaultTolerantRedisCluster]",cacheCluster,19
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\limits\RateLimiters.java,org.whispersystems.textsecuregcm.limits.RateLimiters,"RateLimiters/2[org.whispersystems.textsecuregcm.configuration.RateLimitsConfiguration,org.whispersystems.textsecuregcm.redis.FaultTolerantRedisCluster]",config,38
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\StoredVerificationCodeManager.java,org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,"store/2[java.lang.String,org.whispersystems.textsecuregcm.auth.StoredVerificationCode]",number,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\StoredVerificationCodeManager.java,org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,"store/2[java.lang.String,org.whispersystems.textsecuregcm.auth.StoredVerificationCode]",code,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\StoredVerificationCodeManager.java,org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,remove/1[java.lang.String],number,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\StoredVerificationCodeManager.java,org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,getCodeForNumber/1[java.lang.String],number,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\storage\StoredVerificationCodeManager.java,org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,StoredVerificationCodeManager/1[org.whispersystems.textsecuregcm.storage.VerificationCodeStore],verificationCodeStore,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/3[java.lang.Object,int,java.lang.String]",enrollmentPercentage,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/3[java.lang.Object,int,java.lang.String]",entity,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/3[java.lang.Object,int,java.lang.String]",experimentName,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/3[java.lang.Object,int,java.lang.String]",enrollmentHash,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,ExperimentEnrollmentManager/1[org.whispersystems.textsecuregcm.storage.DynamicConfigurationManager<org.whispersystems.textsecuregcm.configuration.dynamic.DynamicConfiguration>],dynamicConfigurationManager,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/2[java.util.UUID,java.lang.String]",maybeConfiguration,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/2[java.util.UUID,java.lang.String]",accountUuid,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/2[java.util.UUID,java.lang.String]",config,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/2[java.util.UUID,java.lang.String]",experimentName,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/2[java.lang.String,java.lang.String]",maybeConfiguration,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/2[java.lang.String,java.lang.String]",e164,4
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/2[java.lang.String,java.lang.String]",countryCode,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/2[java.lang.String,java.lang.String]",config,5
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\experiment\ExperimentEnrollmentManager.java,org.whispersystems.textsecuregcm.experiment.ExperimentEnrollmentManager,"isEnrolled/2[java.lang.String,java.lang.String]",experimentName,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\storage\AccountCleanerTest.java,org.whispersystems.textsecuregcm.tests.storage.AccountCleanerTest,testMaxAccountUpdates/0,accountCleaner,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\storage\AccountCleanerTest.java,org.whispersystems.textsecuregcm.tests.storage.AccountCleanerTest,testMaxAccountUpdates/0,activeExpiredAccountCount,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\storage\AccountCleanerTest.java,org.whispersystems.textsecuregcm.tests.storage.AccountCleanerTest,testMaxAccountUpdates/0,addedAccountCount,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\storage\AccountCleanerTest.java,org.whispersystems.textsecuregcm.tests.storage.AccountCleanerTest,testMaxAccountUpdates/0,accounts,4
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\tests\storage\AccountCleanerTest.java,org.whispersystems.textsecuregcm.tests.storage.AccountCleanerTest,testAccounts/0,accountCleaner,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\websocket\WebSocketConnectionTest.java,org.whispersystems.textsecuregcm.websocket.WebSocketConnectionTest$Anonymous9,answer/1[org.whispersystems.textsecuregcm.websocket.InvocationOnMock],invocationOnMock,0
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\websocket\WebSocketConnectionTest.java,org.whispersystems.textsecuregcm.websocket.WebSocketConnectionTest$Anonymous9,answer/1[org.whispersystems.textsecuregcm.websocket.InvocationOnMock],future,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistQueueRetry/0,invocation,0
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistQueueRetry/0,queueName,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistQueueRetry/0,messageCount,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistQueueRetry/0,now,4
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setNextSlotToPersist/1[int],nextSlot,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setNextSlotToPersist/1[int],connection,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesSingleQueueTooSoon/0,queueName,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesSingleQueueTooSoon/0,messageCount,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesSingleQueueTooSoon/0,now,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,"insertMessages/4[java.util.UUID,long,int,java.time.Instant]",envelope,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,"insertMessages/4[java.util.UUID,long,int,java.time.Instant]",messageCount,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,"insertMessages/4[java.util.UUID,long,int,java.time.Instant]",firstMessageTimestamp,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,"insertMessages/4[java.util.UUID,long,int,java.time.Instant]",accountUuid,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,"insertMessages/4[java.util.UUID,long,int,java.time.Instant]",i,4
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,"insertMessages/4[java.util.UUID,long,int,java.time.Instant]",deviceId,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,"insertMessages/4[java.util.UUID,long,int,java.time.Instant]",messageGuid,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesSingleQueue/0,queueName,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesSingleQueue/0,messageCount,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesSingleQueue/0,now,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesSingleQueue/0,messagesCaptor,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,queueCount,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,queueName,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,now,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,i,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,accountUuid,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,slot,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,messagesCaptor,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,messagesPerQueue,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,accountNumber,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,deviceId,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,testPersistNextQueuesMultiplePages/0,account,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setUp/0,invocation,3
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setUp/0,messagesManager,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setUp/0,dynamicConfigurationManager,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setUp/0,destinationUuid,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setUp/0,destinationDeviceId,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setUp/0,messages,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setUp/0,message,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,setUp/0,account,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,generateRandomQueueNameForSlot/1[int],queueName,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,generateRandomQueueNameForSlot/1[int],queueNameBase,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,generateRandomQueueNameForSlot/1[int],slot,2
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\MessagePersisterTest.java,org.whispersystems.textsecuregcm.storage.MessagePersisterTest,generateRandomQueueNameForSlot/1[int],uuid,1
